QUERY_ID,RANK,DOC_NAME,SCORE
1,420,www.riu.edu.ar.txt,-2.8953014299525006
1,421,www.unp.edu.ar.txt,-2.8954978618020917
1,422,niecyt.exa.unicen.edu.ar.txt,-2.895826023584095
1,423,dep05.txt,-2.8962579254762577
1,424,sal01.txt,-2.896755023876125
1,425,www.bba.unlp.edu.ar.txt,-2.896812016962649
1,426,www.esupcom.unr.edu.ar.txt,-2.89737410318095
1,427,info.unsl.edu.ar.txt,-2.898000721481751
1,428,uvt.unse.edu.ar.txt,-2.8986218627310256
1,429,dospu.unsl.edu.ar.txt,-2.9000239794076106
1,430,blogs.ffyh.unc.edu.ar.txt,-2.900788302024956
1,431,www.insumos-labcentral.unlu.edu.ar.txt,-2.9008718520524397
1,432,faciasweb.uncoma.edu.ar.txt,-2.902907841316118
1,433,publicacionesfh.mdp.edu.ar.txt,-2.903091892095878
1,434,borromeo.kennedy.edu.ar.txt,-2.9037302218403163
1,435,empleos.unc.edu.ar.txt,-2.9037684624137006
1,436,www.unidesarrollo.unlu.edu.ar.txt,-2.90469121399452
1,437,ucesarte.uces.edu.ar.txt,-2.904833273105405
1,438,www.ideas.unsam.edu.ar.txt,-2.9051178653903773
1,439,www.seguridadinformatica.unlu.edu.ar.txt,-2.905664654965112
1,440,editorial.blog.unq.edu.ar.txt,-2.9061694518096486
